Unnamed: 0,id,data,ad_page,ad_order,Title,Price,Date,Time,phone,room,loc,message,url,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Код:
23,8121797,"183 сая ₮
Эх нялхасын ард 2 өрөө
4 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",50.0,24.0,,,,,,,,,,,,,,,,,,,,,,
32,8121798,"172.2 сая ₮
Өгөөмөр хотхонд 65мкв 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",50.0,33.0,,,,,,,,,,,,,,,,,,,,,,
20,8121800,"5.7 сая ₮
Tokyo town hothond 4 uruu 105.6m2
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 8",50.0,21.0,,,,,,,,,,,,,,,,,,,,,,
27,8121827,"saraa
340 сая ₮
Ану- элчингийн зүүн талд дэнвэр 85 байранд 3өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",50.0,28.0,,,,,,,,,,,,,,,,,,,,,,
26,8121828,"100 сая ₮
Шинэ амгалан хороолол 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 36",50.0,27.0,,,,,,,,,,,,,,,,,,,,,,
58,8121829,"Altanchimeg
305 сая ₮
Элизабет хотхонд 72 мкв 𝟑 өрөө орон сууц
Өнөөдөр
УБ — Баянзүрх, Баянзүрх, Хороо 26",15.0,59.0,,,,,,,,,,,,,,,,,,,,,,
50,8121829,,15.0,51.0,Элизабет хотхонд 72 мкв 𝟑 өрөө орон сууц,305 сая ₮,2024-03-18,11:36,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
🍂 Элизабет хотхонд 72 мкв 𝟑 өрөө орон сууц худалдана.

- Элизабет хотхон 221 байр
- 8/𝟏𝟔давхарт - Цонх баруун болон хойшоо харсан. 🎈Гэрчилгээ бэлэн",https://www.unegui.mn/adv/8121829_elizabet-khotkhond-72-mkv-3-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2020.0,Байхгүй,Вакум,16.0,Бүргэд,72.0 м²,8.0,Лизинггүй,3.0,Ашиглалтад орсон,
10,8121857,"150 сая ₮
Аман хуур хотхоны урд 2 өрөө байр 42,76м2
4 өдрийн өмнө
УБ — Баянзүрх, Халдвартын эмнэлэг",50.0,11.0,,,,,,,,,,,,,,,,,,,,,,
44,8121859,"312 сая ₮
Зайсан резиденс 3 өрөө байр 80м2
Virtual tour
Өнөөдөр
УБ — Хан-Уул, Яармаг",17.0,45.0,,,,,,,,,,,,,,,,,,,,,,
36,8121859,,17.0,37.0,Зайсан резиденс 3 өрөө байр 80м2,312 сая ₮,2024-03-18,10:38,,3 өрөө,"УБ — Хан-Уул, Яармаг",,https://www.unegui.mn/adv/8121859_zaisan-rezidens/,Паркет,1 тагттай,2023.0,Байхгүй,Вакум,6.0,Бүргэд,80.0 м²,2.0,Лизинггүй,3.0,Ашиглалтад орсон,
8,8121869,"305 сая ₮
Хүннү2222 50м2 2oroo
4 өдрийн өмнө
УБ — Хан-Уул, Хүннү",50.0,9.0,,,,,,,,,,,,,,,,,,,,,,
15,8121889,"Remax Otgonchimeg
184.8 сая ₮
Бзд жуков хотол хотхонд 2 өрөө орон сууц 56м2
4 өдрийн өмнө
УБ — Сүхбаатар",50.0,16.0,,,,,,,,,,,,,,,,,,,,,,
0,8121890,"490 сая ₮
Encanto1 115мкв 3 өрөө
Virtual tour
Өчигдөр
УБ — Баянзүрх, Баянзүрх, Хороо 26",26.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12,8121905,"Remax HUB Tuul
250.4 сая ₮
Altai residence 3өрөө байр
4 өдрийн өмнө
УБ — Баянгол, Алтай хотхон",50.0,13.0,,,,,,,,,,,,,,,,,,,,,,
9,8121918,"1.25 Тэрбум ₮
Соёмбо таэурт 4 өрөө орон сууц 155,9м2
4 өдрийн өмнө
УБ — Сүхбаатар",50.0,10.0,,,,,,,,,,,,,,,,,,,,,,
1,8121931,"89 сая ₮
Яармагт виви сити хотхонд 1 өрөө байр 30,3м2
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",50.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2,8121946,"2.4 сая ₮
оргил хороололд 80мк2 3 өрөө
4 өдрийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",50.0,3.0,,,,,,,,,,,,,,,,,,,,,,
7,8121948,"Remax Sky Ulsbayar
800 сая ₮
Buddha vista, 122мкв 4 өрөө орон сууц
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",50.0,8.0,,,,,,,,,,,,,,,,,,,,,,
6,8121966,"Зөв эргэлт зууч
159 сая ₮
10 хороолол, имартын урд, 36 мкв 1 өрөө
4 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",50.0,7.0,,,,,,,,,,,,,,,,,,,,,,
58,8121969,"3.5 сая ₮
Soyombotoi uuliin hoino 2 uruu 63 m2 bair
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",49.0,59.0,,,,,,,,,,,,,,,,,,,,,,
5,8121971,"2.7 сая ₮
Нисэхт 64мкв супер засалтай 2 өрөө 64м2
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",50.0,6.0,,,,,,,,,,,,,,,,,,,,,,
4,8121973,"349.6 сая ₮
Яармаг мандала гарденд 3 өрөө орон сууц 92м2
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",50.0,5.0,,,,,,,,,,,,,,,,,,,,,,
55,8121976,"145 сая ₮
Цайз 16 -д 2 өрөө 59,4м2
4 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",49.0,56.0,,,,,,,,,,,,,,,,,,,,,,
0,8121995,"499.4 сая ₮
Solaris residence 4 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",50.0,1.0,,,,,,,,,,,,,,,,,,,,,,
53,8121996,"5.5 сая ₮
4 хороолол одод хотхон 2 өрөө байр
4 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",49.0,54.0,,,,,,,,,,,,,,,,,,,,,,
57,8122022,"236 сая ₮
Сбд, 9-р хороо, дөлгөөн нуурт мастертай 3 өрөө
4 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",49.0,58.0,,,,,,,,,,,,,,,,,,,,,,
51,8122041,"180 сая ₮
Jukovt 3 uruu bair
4 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",49.0,52.0,,,,,,,,,,,,,,,,,,,,,,
54,8122042,"Remax Platin
272 сая ₮
Оффицер х апартментад дуплекс 3 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, Офицер",49.0,55.0,,,,,,,,,,,,,,,,,,,,,,
52,8122067,"agent
202 сая ₮
Баянзүрх 13-р хороололд 66.43м2 2өрөө
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 25",49.0,53.0,,,,,,,,,,,,,,,,,,,,,,
47,8122088,"2.25 сая ₮
Өгөөмөр захын зүүн талд 3 байр
4 өдрийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",49.0,48.0,,,,,,,,,,,,,,,,,,,,,,
50,8122094,"Remax Platin
3.5 сая ₮
Яармаг newgarden хотхонд 4 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",49.0,51.0,,,,,,,,,,,,,,,,,,,,,,
32,8122105,"105 сая ₮
5шар залуус хороолол 3 өрөө байр
4 өдрийн өмнө
УБ — Сонгинохайрхан, 5 шар",49.0,33.0,,,,,,,,,,,,,,,,,,,,,,
49,8122122,"Remax Platin
3.85 сая ₮
Яармаг belmonte residence 4 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",49.0,50.0,,,,,,,,,,,,,,,,,,,,,,
28,8122146,"150 сая ₮
21-р хороолол 62-р сургуулийн урд 68.3 м² 3 өрөө байр
4 өдрийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",49.0,29.0,,,,,,,,,,,,,,,,,,,,,,
44,8122162,"170 сая ₮
Модны 2т номун эмнэлэгийн зүүнд 2 өрөө байр
4 өдрийн өмнө
УБ — Баянгол, Модны 2",49.0,45.0,,,,,,,,,,,,,,,,,,,,,,
42,8122172,"7.55 сая ₮
Platinum tower 161 м² 5 өрөө орон сууц
4 өдрийн өмнө
УБ — Сүхбаатар",49.0,43.0,,,,,,,,,,,,,,,,,,,,,,
36,8122191,"Platin
402.8 сая ₮
Нарны хороололын урд твин диамонд хотхонд 106 мкв
4 өдрийн өмнө
УБ — Баянгол, Нарны хороолол",49.0,37.0,,,,,,,,,,,,,,,,,,,,,,
7,8122195,"146 сая ₮
Бгд 9-р хороо 2 өрөө байр 44m2
4 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 9",3.0,8.0,,,,,,,,,,,,,,,,,,,,,,
5,8122195,,3.0,6.0,Бгд 9-р хороо 2 өрөө байр 44m2,"146 сая ₮
үнэ тохирно",2024-03-14,14:16,,2 өрөө,"УБ — Баянгол, Баянгол, Хороо 9","
БГД 9-р хороо Дулаахан байр
хотхонд 44м.кв 2өрөө орон сууц
зарна.
-Төлбөрийн нөхцөл: Бэлэн
-12/2 давхарт
-Цонхнууд нь хамгаалалтын
төмөр тортой
-Нүүж ороход бэлэн
-24 цагийн харуул хамгаалалттай
-В1 давхартаа дулаан зогсоолтой
-Бүх үйлчилгээндээ ойрхон
-Сургууль, цэцэрлэг, хороо
хажуудаа
-Шинээр засвар хийсэн",https://www.unegui.mn/adv/8122195_dulaakhan-bair-khotkhond-2oroo-bair-zarna/,Паркет,1 тагттай,2017.0,Байгаа,Вакум,12.0,Төмөр,44.0 м²,2.0,Лизинггүй,3.0,Ашиглалтад орсон,
37,8122211,"318 сая ₮
Сансар гарден 55мкв 2өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, Сансар",47.0,38.0,,,,,,,,,,,,,,,,,,,,,,
30,8122218,"89.78 сая ₮
2 өрөө
4 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 10",49.0,31.0,,,,,,,,,,,,,,,,,,,,,,
18,8122232,"agent
320 сая ₮
Сансар гарден 55м2 2 өрөө байр
Өчигдөр
УБ — Баянзүрх, Сансар",27.0,19.0,,,,,,,,,,,,,,,,,,,,,,
27,8122242,"5.1 сая ₮
Kh appartment 65мкв 2 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, 120 мянгат",49.0,28.0,,,,,,,,,,,,,,,,,,,,,,
26,8122244,"Yumka
560 сая ₮
Их дэлгүүрийн ард 3өрөө байр
4 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 3",49.0,27.0,,,,,,,,,,,,,,,,,,,,,,
24,8122273,"283 сая ₮
Homeland hothond 3 uruu, 91m2 bair
4 өдрийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",49.0,25.0,,,,,,,,,,,,,,,,,,,,,,
23,8122279,"Remax Platin
89 сая ₮
Хангай хотхоны хойно арга билэг цогцолбор хотхонд 1 өрөө байр 31м2
4 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",49.0,24.0,,,,,,,,,,,,,,,,,,,,,,
53,8122280,"Уянга
298.63 сая ₮
Нарны гүүрний баруун талд four season хотхонд 80.71 мкв 3 өрөө байр
Өнөөдөр
УБ — Баянгол, Алтай хотхон",19.0,54.0,,,,,,,,,,,,,,,,,,,,,,
45,8122280,,19.0,46.0,Нарны гүүрний баруун талд four season хотхонд 80.71 мкв 3 өрөө байр,298.63 сая ₮,2024-03-18,09:30,,3 өрөө,"УБ — Баянгол, Алтай хотхон","
🌱Нарны гүүрний баруун талд “𝐅𝐎𝐔𝐑 𝐒𝐄𝐀𝐒𝐎𝐍 𝐕𝐈𝐋𝐋𝐀𝐆𝐄"" хотхон 𝐃 блокт 𝟖𝟎.𝟕𝟏 мкв 𝟑 өрөө шинэ орон сууц худалдана.

🔑ҮНЭ: 298.6 сая ₮ /1 мкв-3.7 сая ₮/

Нэмэлт мэдээлэл:
▪️80.71 мкв | 15/12 давхарт
▪️Цонх- Зүүн харагдацтай | Битүү шилэн тагттай
▪️Мастер унтлаганы өрөөтэй
▪️Бүрэн цутгамал | Өндөр саруулхан таазтай

🔥🔥🔥Шаардлага хангасан хүнд ипотекийн 𝟔% шийдэж өгнө
………………………………………………………….
Төслийн тухай:
▪️Герман улсын 𝐄𝐆𝐆𝐄𝐑 брендийн паркетан шал
▪️Орос улсын 𝐁𝐔𝐋𝐋𝐃𝐎𝐎𝐑𝐒 хамгаалалтын ган хаалга
▪️Ханын эко гоёлын хулсан хавтан
▪️𝐄вростандартын сантехник, цахилгааны баталгаат тоноглол
▪️Орчин үеийн хэрэгцээнд нийцсэн 𝐓𝐌𝐁 𝐒𝐚𝐧𝐢𝐭𝐚𝐫𝐲 𝐖𝐚𝐫𝐞𝐬 брэндийн ариун цэврийн өрөөний тоноглол
▪️Ганжуулсан шилэн тагтны хаалт
▪️Метал фасад
▪️Айл бүрт байгалийн гэрэл нарны тусгал сайтай том саруулхан цонх
▪️Айл бүрт хүрэлцээтэй автомашины дулаан зогсоол, агуулах
▪️Автомашины хөдөлгөөний урсгалгүй, аюулаас ангид хүүхдийн тоглоомын талбай.

📍 Баянгол дүүрэг, 𝟐𝟒-р хороо, нарны гүүрний баруун талд, Алтай хотхоны хойд талд",https://www.unegui.mn/adv/8122280_narni-guurnii-baruun-tald-four-season-khotkhond-80-71-mkv-3-oroo-bair-khudaldana/,Паркет,1 тагттай,2023.0,Байхгүй,Вакум,15.0,Төмөр,80.71 м²,12.0,Лизинггүй,4.0,Ашиглалтад орсон,
18,8122281,"Huwi hun
401 сая ₮
Gerlug vista emarin urd 2 uruu
Өнөөдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",19.0,19.0,,,,,,,,,,,,,,,,,,,,,,
10,8122281,,19.0,11.0,Gerlug vista emarin urd 2 uruu,401 сая ₮,2024-03-18,09:52,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
Гэрлүг Виста 59,93мк 2 өрөө байр зарна

🧿23/2 давхарт, зүүн хойшоо, К2
🧿Айл амьдраагүй шинэ
🧿Мк: 6,7 сая Нийт: 401 сая",https://www.unegui.mn/adv/8122281_getlug-vista-emarin-urd-bairlaltai/,Паркет,1 тагттай,2023.0,Байхгүй,Вакум,23.0,Бүргэд,59.93 м²,2.0,Лизинггүй,2.0,Ашиглалтад орсон,
21,8122296,"117 сая ₮
One family apartment 41 мк 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, 14-р хороолол",49.0,22.0,,,,,,,,,,,,,,,,,,,,,,
19,8122312,"Remax Sky Onon
824 сая ₮
Гэрлүг виста хотхонд 123 мкв 4 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 18",49.0,20.0,,,,,,,,,,,,,,,,,,,,,,
21,8122316,"Huwi hun
317 сая ₮
Yarmag nova vista 3 өрөө
Өнөөдөр
УБ — Хан-Уул, Яармаг",19.0,22.0,,,,,,,,,,,,,,,,,,,,,,
13,8122316,,19.0,14.0,Yarmag nova vista 3 өрөө,317 сая ₮,2024-03-18,09:51,,3 өрөө,"УБ — Хан-Уул, Яармаг","
🌿NOVA VISTA хотхонд 78.2м2 талбайтай 3 өрөө орон сууц худалдана.
•16/6 давхарт
•Баруун харсан цонхтой
•Мастертай
Хананд суурилсан бүх тавилга дагалдана. Маш гоё тохижилттой. Зохион байгуулалт байршил сайтай.
М2-4.1сая нийт 317 сая",https://www.unegui.mn/adv/8122316_yarmag-nova-vista/,Паркет,1 тагттай,2021.0,Байхгүй,Вакум,16.0,Бүргэд,78.2 м²,6.0,Лизинггүй,3.0,Ашиглалтад орсон,
18,8122328,"Remax Platin
151 сая ₮
Сбд арга билэг хотхон 2 өрөө
4 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",49.0,19.0,,,,,,,,,,,,,,,,,,,,,,
9,8122338,"Уянга
720 сая ₮
Худ, хан хиллс хотхонд 140.7 мкв 4 өрөө орон сууц
2 өдрийн өмнө
УБ — Хан-Уул, River Garden",36.0,10.0,,,,,,,,,,,,,,,,,,,,,,
16,8122344,"3.9 сая ₮
Zaisan residence 3 uruu 80м2
Virtual tour
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",49.0,17.0,,,,,,,,,,,,,,,,,,,,,,
8,8122356,"428.76 сая ₮
Solaris residence 3 өрөө байр
4 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 3",49.0,9.0,,,,,,,,,,,,,,,,,,,,,,
15,8122358,"4.5 сая ₮
Pаrkside хотхонд 4 өрөө 179mk
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",49.0,16.0,,,,,,,,,,,,,,,,,,,,,,
0,8122373,"85 сая ₮
Худ 12 хороо био комбинатад 3өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Био комбинат",49.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13,8122376,"Remax Sky Ganjargal
404.52 сая ₮
Удирдлагын академийн урд богдын өндөрт 𝟑 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Удирдлагын Академи",49.0,14.0,,,,,,,,,,,,,,,,,,,,,,
12,8122377,"Их гүн арвин пропертис ХХК
175 сая ₮
Бзд, жуковын хойно polaris apartment хотхонд 57,44мкв 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",49.0,13.0,,,,,,,,,,,,,,,,,,,,,,
3,8122380,"200 сая ₮
Шинэ яармаг хороололд 2 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",49.0,4.0,,,,,,,,,,,,,,,,,,,,,,
5,8122410,"180 сая ₮
Төмөр замд 2өрөө байр
4 өдрийн өмнө
УБ — Баянгол, Төмөр зам",49.0,6.0,,,,,,,,,,,,,,,,,,,,,,
27,8122585,"Oyuka
303 сая ₮
Park east хотхонд 68мкв 2 өрөө
2 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",31.0,28.0,,,,,,,,,,,,,,,,,,,,,,
5,8122599,"3.7 сая ₮
Хотын ааа+++ бүс 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",3.0,6.0,,,,,,,,,,,,,,,,,,,,,,
3,8122599,,3.0,4.0,Хотын ааа+++ бүс 2 өрөө,3.7 сая ₮,2024-03-14,15:46,,2 өрөө,"УБ — Баянзүрх, 13-р хороолол","
Хотын ААА+++ бүс БЗД, 3р хороо, 13хороололд Төв зам дагуу 69.5мкв, Улсын 2-р эмнэлгийн баруун урд талд.
2 өрөөг 3 өрөө болгож зассан байр худалдана.

| үнэ1мкв:3.700.000|нийт:257.150.000

▪️Дээгүүр давхарт (Харууц хаасан барилга байхгүй)

▪️Хувцасны өрөөтэй

▪️Хойшоо харсан (маш гэгээтэй)

▪️Бүрэн засвар хийгдсэн (цонх, хаалга шал, 00-ийн өрөө)

▪️дулаан зогсоол тусдаа:35сая

хотхондоо 28 айлтай, доороо дулаан зогсоолтой, дулаахан",https://www.unegui.mn/adv/8122599_khotyn-aaa-bus-2-oroo/,Паркет,Тагтгүй,2008.0,Байгаа,Вакум,12.0,Төмөр,69.0 м²,9.0,Лизинггүй,5.0,Ашиглалтад орсон,
27,8122648,,13.0,28.0,Яармаг 1р буудал дээдсийн өргөө 56.14мкв 3 өрөө,"168 сая ₮
үнэ тохирно",2024-03-18,13:08,,3 өрөө,"УБ — Хан-Уул, Яармаг","
Яармаг хотын шинэ захиргааны баруун хойно Дээдсийн өргөө хотхонд 56.14мкв гоё зохион байгуулалттай 3 өрөө байр
-Бүрэн цутгамал 2023онд орсон
-2 тагттай
-Хажуудаа улсын 134р сургуультай, цэцэрлэгтэй
-Хороо өрх өрхийн эмнэлэг ойр
-Автобус буудал 150м
-Худалдааны том төвтэй
Суурилуулсан тавилгууд үлдэнэ

Гэрчилгээ бэлэн",https://www.unegui.mn/adv/8122648_iaarmag-1r-buudal-deedsiin-orgoo-56-14mkv-3-oroo/,Паркет,2 тагттай,2023.0,Байгаа,Вакум,16.0,Бүргэд,56.14 м²,14.0,Лизинггүй,3.0,Ашиглалтад орсон,
8,8122672,"144 сая ₮
13-р хороолол, амартүвшин хотхон, 17 давхарт, 2өрөө
4 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",48.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2,8122675,"3.55 сая ₮
Яармаг, agarta residence хотхон 102-р блокт 3 өрөө орон сууц 63.05 мкв
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",48.0,3.0,,,,,,,,,,,,,,,,,,,,,,
25,8122699,"138 сая ₮
Sapporood 2 oroo bair 60m2
Өчигдөр
УБ — Сонгинохайрхан, 1-р хороолол",2.0,26.0,,,,,,,,,,,,,,,,,,,,,,
23,8122699,,2.0,24.0,Sapporood 2 oroo bair 60m2,"138 сая ₮
үнэ тохирно",2024-03-17,15:59,,2 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
2uruu",https://www.unegui.mn/adv/8122699_sapporood-2-oroo-bair-zarna/,Паркет,1 тагттай,2004.0,Байхгүй,Вакум,12.0,Бүргэд,60.0 м²,12.0,Хувь лизингтэй,2.0,Ашиглалтад орсон,
49,8122713,"210.53 сая ₮
Фермерүүд хүнсний захын баруун талд байрлах tuul view хотхонд 65.79м 3 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",47.0,50.0,,,,,,,,,,,,,,,,,,,,,,
10,8122718,"2.8 сая ₮
032 цэргийн ангийн урд 1 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, Цайз 16",48.0,11.0,,,,,,,,,,,,,,,,,,,,,,
55,8122736,"110 сая ₮
Халдвартад 1 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, Халдвартын эмнэлэг",47.0,56.0,,,,,,,,,,,,,,,,,,,,,,
2,8122742,"lttt
230 сая ₮
Хөгжим бүжигийн ард 53мкв 2өрөө
3 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 7",43.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5,8122746,"230 сая ₮
Хархорин хороололд саруулхан 3 өрөө
4 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",48.0,6.0,,,,,,,,,,,,,,,,,,,,,,
6,8122749,"249 сая ₮
Орос 3н зүүн талд 55мкв 2өрөө орон сууц
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 3",48.0,7.0,,,,,,,,,,,,,,,,,,,,,,
46,8122750,"247.5 сая ₮
Офицерын тойргийн хойно x apartment 82,5м2 3өрөө
Өнөөдөр
УБ — Баянзүрх, Офицер",14.0,47.0,,,,,,,,,,,,,,,,,,,,,,
38,8122750,,14.0,39.0,"Офицерын тойргийн хойно x apartment 82,5м2 3өрөө",247.5 сая ₮,2024-03-18,12:12,,3 өрөө,"УБ — Баянзүрх, Офицер",,https://www.unegui.mn/adv/8122750_ofitseryn-toirgiin-khoino-x-apartment-82-5m2-3oroo/,Паркет,Тагтгүй,2016.0,Байхгүй,Вакум,16.0,Бүргэд,82.0 м²,12.0,Лизинггүй,3.0,Ашиглалтад орсон,
48,8122756,"Remax HUB Ariunaa
510 сая ₮
4 өрөө орон сууц
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",47.0,49.0,,,,,,,,,,,,,,,,,,,,,,
4,8122757,"130 сая ₮
Содон хороолол 2 өрөө
4 өдрийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",48.0,5.0,,,,,,,,,,,,,,,,,,,,,,
45,8122777,"3.7 сая ₮
Яармаг, agarta residence 44.40м2 2 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",47.0,46.0,,,,,,,,,,,,,,,,,,,,,,
56,8122786,"Remax Sky Ulsbayar
1.36 Тэрбум ₮
премиум ресиденс-д 210мкв пентхаус
4 өдрийн өмнө
УБ — Сүхбаатар, 5-р хороолол",47.0,57.0,,,,,,,,,,,,,,,,,,,,,,
46,8122790,"282 сая ₮
new garden 3 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",47.0,47.0,,,,,,,,,,,,,,,,,,,,,,
52,8122792,"197.4 сая ₮
happy residence хотхонд 2өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",47.0,53.0,,,,,,,,,,,,,,,,,,,,,,
50,8122802,"252 сая ₮
River villa 2 uruu
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",47.0,51.0,,,,,,,,,,,,,,,,,,,,,,
43,8122822,"130 сая ₮
Haldwart etsest tawilagatai 2 uruu bair
4 өдрийн өмнө
УБ — Баянзүрх, 14-р хороолол",47.0,44.0,,,,,,,,,,,,,,,,,,,,,,
42,8122834,"220 сая ₮
Seven start 2 өрөө 46.2m2 байр
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",47.0,43.0,,,,,,,,,,,,,,,,,,,,,,
27,8122841,"2.4 сая ₮
City view хотхонд 3 өрөө 62.3m2
4 өдрийн өмнө
УБ — Чингэлтэй, Баянбүрд",47.0,28.0,,,,,,,,,,,,,,,,,,,,,,
40,8122845,"3.2 сая ₮
Дөлгөөн нуурт мастертай 3 өрөө
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",47.0,41.0,,,,,,,,,,,,,,,,,,,,,,
38,8122874,"127 сая ₮
Нисэхэд 2 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",47.0,39.0,,,,,,,,,,,,,,,,,,,,,,
35,8122888,"6.2 сая ₮
Токио таун 1 хотхонд 74,8 мкв 3өрөө орон сууц
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 18",47.0,36.0,,,,,,,,,,,,,,,,,,,,,,
32,8122894,"220 сая ₮
1 хороололд 3 өрөө байр 79m2
4 өдрийн өмнө
УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 7",47.0,33.0,,,,,,,,,,,,,,,,,,,,,,
15,8122910,"Gantsetseg
185 сая ₮
Схд, цамбад угсармалын гал тогоо тусдаа 3 өрөө
3 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",43.0,16.0,,,,,,,,,,,,,,,,,,,,,,
36,8122920,"Gantsetseg
207 сая ₮
Бзд, 26р хороо, саруул хороололд 54.6мкв 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",47.0,37.0,,,,,,,,,,,,,,,,,,,,,,
30,8122925,"March Real Estate
265 сая ₮
Ub palace-н урд 3 өрөө 98м2
Өнөөдөр
УБ — Баянгол, 25-р эмийн сан",16.0,31.0,,,,,,,,,,,,,,,,,,,,,,
22,8122925,,16.0,23.0,Ub palace-н урд 3 өрөө 98м2,"265 сая ₮
үнэ тохирно",2024-03-18,11:20,,3 өрөө,"УБ — Баянгол, 25-р эмийн сан","
10-р хорооллын и мартын хажууд 3 өрөө байр зарна.
Галтогооны тавилгатай
Унтлагын өрөө болон үүдний шкаб үлдэнэ
Ордер бэлэн
Урагш болон баруун харсан 5 цонхтой",https://www.unegui.mn/adv/8122925_10-n-i-mart-n-khazhuud-3-oroo/,Паркет,1 тагттай,2008.0,Байгаа,Вакум,10.0,Бүргэд,98.0 м²,5.0,Банкны лизингтэй,5.0,Ашиглалтад орсон,
33,8122941,"Gantsetseg
165 сая ₮
Бзд, кино үйлдвэр, хотол апартмент 57.77мкв 2 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх дүүрэг",47.0,34.0,,,,,,,,,,,,,,,,,,,,,,
