,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
294,294,51,"3, 4 хороолол бичилд 30мкв 1 өрөө байр",110 сая ₮,2024-03-31,09:44,8058790,,1 өрөө,"УБ — Баянгол, 3, 4 хороолол","
* Хотын төвд байрлал сайтай
* Сургууль, цэцэрлэг бүх юмтайгаа ойрхон
* Залуу хосуудад зориулсан цэвэрхэн,
хөөрхөн байр зарна.",https://www.unegui.mn/adv/8058790_3-4-khoroolol-bichild-30mkv-1-oroo-bair/,Паркет,Тагтгүй,1993,Байхгүй,Вакум,6,Бүргэд,30.0 м²,2,Лизинггүй,2,Ашиглалтад орсон,11.0,52.0,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,110.0,30.0,3.6666666666666665
295,295,52,25-р эмийн санд 3 өрөө 1 давхарын 85 мкв,"200 сая ₮
220 сая ₮",2024-03-31,09:44,8082517,,3 өрөө,"УБ — Баянгол, 25-р эмийн сан","
+ Хотын төвд байршил сайтай.
+ Автобусны буудалтай ойр.
+ Сургууль, цэцэрлэгтэйгээ ойрхон.
+ Гаднаасаа нэг давхарын үйлчилгээ явуулах боломжтой. Цэвэрхэн байраа яаралтай зарна.",https://www.unegui.mn/adv/8082517_25-r-emiin-sand-3-oroo-1-davkharyn-85-mkv/,Паркет,2 тагттай,2005,Байхгүй,Вакум,5,Бүргэд,85.0 м²,1,Банкны лизингтэй,6,Ашиглалтад орсон,11.0,53.0,25-р эмийн сан,,,,,,Баянгол,25-р эмийн сан,,200.0,85.0,2.3529411764705883
296,296,47,"Ub place, gem mall-ийн хойно 39 мкв 1өрөө",135 сая ₮,2024-03-31,09:45,8119690,,1 өрөө,"УБ — Баянгол, 25-р эмийн сан","
+ Гал тогоо тусдаа.
+ Засвар хийгдсэн.
+ Урагшаа харсан цонхтой.
+ СӨХ-ийн үйл ажиллагаа сайн.
+ Сургууль, цэцэрлэг, үйлчилгээний
төвүүдтэй маш ойрхон.",https://www.unegui.mn/adv/8119690_ub-place-gem-mall-iin-khoino-39-mkv-1oroo/,Паркет,1 тагттай,2016,Байхгүй,Вакум,9,Бүргэд,39.0 м²,7,Лизинггүй,2,Ашиглалтад орсон,11.0,48.0,25-р эмийн сан,,,,,,Баянгол,25-р эмийн сан,,135.0,39.0,3.4615384615384617
297,297,48,Гэмтэл говь сауны дунд 47мкв 2 өрөө,120 сая ₮,2024-03-31,09:45,8119646,,2 өрөө,"УБ — Баянгол, 3, 4 хороолол",,https://www.unegui.mn/adv/8119646_3-4-r-khoroolol-gemtel-gov-sauny-dund-47mkv-2oroo/,Паркет,1 тагттай,2011,Байхгүй,Вакум,6,Бүргэд,47.0 м²,2,Лизинггүй,3,Ашиглалтад орсон,11.0,49.0,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,120.0,47.0,2.5531914893617023
298,298,49,Хорооллын эцэст 2 өрөө байр 54м2,125 сая ₮,2024-03-31,09:45,8158721,,2 өрөө,"УБ — Баянгол, 3, 4 хороолол","
3 4-р хорооллын эцэст 54м2 талбайтай 2 өрөө байр зарна. Хороо, өрхийн эмнэлэг, сургууль, цэцэрлэгийн хажууд. Автобусны буудал, худалдаа үйлчилгээний төвдөө ойр. Харанхуй өрөөтэй 00-н өрөө нь маш том. м2-д 00-н өрөө харанхуй өрөө нь ороогүй. 2006 онд ашиглалтад орсон. Зогсоол сайтай байрыг м2-г 2.2саяаас яриад зарна.",https://www.unegui.mn/adv/8158721_khoroollyn-etsest-2-oroo-bair-54m2/,Паркет,1 тагттай,2006,Байхгүй,Вакум,5,Бүргэд,54.0 м²,5,Лизинггүй,2,Ашиглалтад орсон,11.0,50.0,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,125.0,54.0,2.314814814814815
299,299,45,"3,4-р хороолол 3 өрөө 111мкв дуплекс байр",277 сая ₮,2024-03-31,09:46,8082596,,3 өрөө,"УБ — Баянгол, 3, 4 хороолол","
📣 Өргөө кино театрын чанх хойно дуплекс (2 давхар) 3 өрөө #зарна.

➕ Давуу талууд:

✔️ Засвар хийсэн, гэрчилгээ бэлэн

✔️4 өрөө болгох боломжтой

✔️Дуплекс загварын 2 өрөө байр

✔️Маш дулаахан

✔️Цөөхөн айлын орон сууц

✔️2 Угаалгы өрөөтэй

✔️Сургууль, цэцэрлэг, дэлгүүр, автобусны буудал гээд бүх зүйлтэйгээ ойрхон. Байршил сайтай.",https://www.unegui.mn/adv/8082596_3-4-r-khoroolol-3-oroo-2-davkhar-dupleks-111mkv/,Паркет,1 тагттай,2013,Байхгүй,Вакум,5,Бүргэд,111.0 м²,5,Лизинггүй,8,Ашиглалтад орсон,11.0,46.0,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,277.0,111.0,2.4954954954954953
300,300,46,Гэмтлийн нарлаг хотхонд 2 өрөө 43м2,140 сая ₮,2024-03-31,09:46,8158778,,2 өрөө,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв","
Гэмтлийн эмнэлгийн ард 43мкв 2 өрөө байр худалдана.

📍Давхар: 12/2

📍Цонхны харагдац: Баруун харсан 2 цонхтой

📍Үнэ: 140,000,000

📍Орчин: Хорооллын төв зам дагуу байршилтай, автобусны буудалтай ойрхон

📍Бусад: Дулаахан, цэвэрхэн",https://www.unegui.mn/adv/8158778_gemtliin-ard-narlag-khotkhond-2-oroo-43m2-bair/,Паркет,1 тагттай,2013,Байгаа,Вакум,12,Бүргэд,43.0 м²,2,Лизинггүй,2,Ашиглалтад орсон,11.0,47.0,,,,,,,Баянгол,Гэмтэл согог судлалын үндэсний төв,,140.0,43.0,3.255813953488372
301,301,32,2-өрөө 52м2 байр,135 сая ₮,2024-03-31,09:50,8172034,,2 өрөө,"УБ — Баянзүрх, 13-р хороолол","
БЗД-ийн 4-р хороо зүүн 4 замд хотын А бүсэд кемпински зочид буудлын хойно сургууль, цэцэрлэг, автобусны буудал, бүх чиглэлд ойр 2-өрөө 52м2 байр яаралтай 130.000.000-д өгнө.",https://www.unegui.mn/adv/8172034_2-oroo-52m2-bair-iaaraltai-135-000-000-d-ogno-96890338-99890818/,Паркет,1 тагттай,1995,Байхгүй,Вакум,5,Бүргэд,52.0 м²,4,Банкны лизингтэй,4,Ашиглалтад орсон,,,13-р хороолол,,,,,,Баянзүрх,13-р хороолол,,135.0,52.0,2.5961538461538463
302,302,42,Gerlug vista хотхонд 3 өрөө байр,516 сая ₮,2024-03-31,09:51,8159573,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 17","
Gerlug vista хотхон 1-р ээлж 78мкв 3 өрөө байр худалдана
- 23/9 давхарт
- Баруун хойшоо харсан цонхтой

Гэрчилгээ бэлэн

Мкв үнэ 6,6сая /доод үнэ/",https://www.unegui.mn/adv/8159573_gerlug-vista-khotkhond-3-oroo-bair-khudaldana/,Паркет,1 тагттай,2023,Байгаа,Вакум,23,Бүргэд,78.0 м²,9,Лизинггүй,5,Ашиглалтад орсон,11.0,43.0,,,,,,,Хан-Уул,Хороо 17,17,516.0,78.0,6.615384615384615
303,303,43,Бэлла виста хотхон 153.59мкв 3 өрөө,"950 сая ₮
үнэ тохирно",2024-03-31,09:51,7937177,,3 өрөө,"УБ — Хан-Уул, Bella Vista","
Бэлла Виста хотхон
300р блок
153.59мкв 3н өрөө
12 давхрын 3н давхарт
Урагшаа харсан 2 цонхтой
Баруун харсан 2 цонхтой
Хойшоо харсан 3 цонхтой
1ш дулаан зогсоолын хамт
Суурьлуулсан тавилга үлдэнэ",https://www.unegui.mn/adv/7937177_bella-vista-khotkhon-153-59mkv-3n-oroo/,Паркет,2 тагттай,2006,Байгаа,Вакум,12,Бүргэд,153.59 м²,3,Лизинггүй,5,Ашиглалтад орсон,11.0,44.0,,,,,,,Хан-Уул,Bella Vista,,950.0,153.59,6.185298522039195
304,304,44,Модны 2т 2өрөө байр 48.89m2,155 сая ₮,2024-03-31,09:51,8156653,,2 өрөө,"УБ — Баянгол, Модны 2","
Модны 2т хуучин 7р төвийн зүүн талд Нийгмийн даатгалын урд зэрэгцээ орших 31р байранд, 48.89 мк талбай бүхий 2өрөө маш цэвэрхэн, гал тогоо тусдаа, өндөр таазтай, том балконтой, өрөөнүүдийн цонх баруун, гал тогооных нь хойш харсан агаар сэлгэлт сайтай,маш дулаахан,СӨХ маш сайн ажилладаг, бүх үйлчилгээндээ ойр байршил сайтай 2өрөө байрыг зарна. Зураг дээрх тавилгууд нь дагалдана",https://www.unegui.mn/adv/8156653_modny-2t-2oroo-bair-zarna/,Паркет,1 тагттай,2020,Байхгүй,Вакум,10,Төмөр вакум,48.89 м²,6,Лизинггүй,3,Ашиглалтад орсон,11.0,45.0,,,,,,,Баянгол,Модны 2,,155.0,48.89,3.1703824913070155
305,305,40,Mandala 360 хотхонд 105.64мкв 3 өрөө байр,"820 сая ₮
үнэ тохирно",2024-03-31,09:52,8036800,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
Үндэсний цэцэрлэгт хүрээлэнгийн хойно Mandala 360 хотхонд 105.64мкв 3 өрөө худалдана
Үнэ: 820,000,000/ 1мкв 7,760,000төг
- 23/14 давхарт
- Зүүн харсан харууцтай
- Үүдний шкаф, хувцасны өрөө дагалдана
✅𝟑𝟔𝟎 𝐌𝐚𝐧𝐝𝐚𝐥𝐚 𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐝𝐞 𝐓𝐨𝐰𝐞𝐫 нь:
🔹𝟐𝟒/𝟕 аюулгүй байдлыг хангах хяналтын систем
🔹Зөвхөн оршин суугчид нэвтрэх систэм
🔹Агаар цэвэршүүлэх, хөргөх систем
🔹Гал, ус алдахаас сэргийлсэн аюулгүйн дохиолол
🔹Гадны дуу чимээг нэвтрүүлэхгүй 𝟑 давхар шилэн фасад
🔹Цахилгааны нөөц үүсгүүр
🔹Бассейн, фитнес, Бизнес уулзалт хийх танхим
🔹𝐇𝐨𝐛𝐛𝐲, 𝐎𝐫𝐜𝐡𝐥𝐨𝐧, 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐬𝐜𝐡𝐨𝐨𝐥 𝐨𝐟 𝐔𝐥𝐚𝐚𝐧𝐛𝐚𝐚𝐭𝐚𝐫, Олонлог г.м шилдэг сургууль, цэцэрлэгт ойрхон гээд таны тав, тухтай амьдрах бүхий л боломжийг шилдэг технологи, дээд зэргийн чанартай материал, тоноглолоор шийдэж өгсөн.",https://www.unegui.mn/adv/8036800_mandala-360-khotkhond-105-64mkv-3-oroo-khudaldana/,Паркет,1 тагттай,2022,Байхгүй,Вакум,24,Бүргэд,105.64 м²,14,Лизинггүй,4,Ашиглалтад орсон,11.0,41.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,820.0,105.64,7.762211283604695
306,306,41,Ривер гарден 2 хотхонд 112м2 4 өрөө байр,"900 сая ₮
үнэ тохирно",2024-03-31,09:52,7946894,,4 өрөө,"УБ — Хан-Уул, River Garden","
📍 Ривер гарден 𝟐 хотхонд 𝟏𝟏𝟐,𝟐мкв 𝟒 өрөө орон сууц худалдана.
/Бэлэн болон банк/
▪️ 𝟑 унтлагын өрөөтэй
▪️ 𝟐 ариун цэврийн өрөөтэй
▪️ 𝟏𝟑 давхарт
▪️ Баруун болон хойшоо харсан цонхтой",https://www.unegui.mn/adv/7946894_river-garden-2-khotkhond-113mkv-4-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2014,Байгаа,Вакум,16,Бүргэд,112.2 м²,13,Банкны лизингтэй,6,Ашиглалтад орсон,11.0,42.0,Маршал,,,,,,Хан-Уул,River Garden,,900.0,112.2,8.02139037433155
307,307,39,Japan town c-5 блокд 133.5м2 3 өрөө байр,"1.4 Тэрбум ₮
үнэ тохирно",2024-03-31,09:53,6955742,,3 өрөө,"УБ — Хан-Уул, Japan town","
𝐉𝐀𝐏𝐀𝐍 _𝐓𝐎𝐖𝐍 𝐂𝟓 блокд 133.5м2 , 3 өрөө байр худалдана

ҮНЭ: 1,4 тэрбум ( 1 дулаан зогсоол орсон )

- Хүн амьдраагүй шинэ / гал тогоо тавилга болон цахилгаан хэрэгсэлтэй /

- Зохион байгуулалт сайтай
- дулаан авто зогсоолтой

✅Мөн Банкны 1.3% -1.5% хүүтэйгээр зээл олгож өгнө.",https://www.unegui.mn/adv/6955742_japan-town-c-5-blokd-133-5m2-3-oroo-bair-khudaldana/,Паркет,1 тагттай,2018,Байгаа,Вакум,16,Бүргэд,133.5 м²,13,Банкны лизингтэй,3,Ашиглалтад орсон,11.0,40.0,Хүннү,,,,,,Хан-Уул,Japan town,,1400.0,133.5,10.486891385767791
308,308,38,"Japan town-d 3 өрөө 92,74мкв",550 сая ₮,2024-03-31,09:54,7907022,,3 өрөө,"УБ — Хан-Уул, Japan town","
ХУД, 𝟏 хороо, 𝐉𝐚𝐩𝐚𝐧 𝐓𝐨𝐰𝐧-д 𝟗𝟐.𝟕𝟒мкв 𝟑 өрөө байр
- 𝟕 | 𝟏давхарт
- Баруун харсан 𝟑 цонхтой
- 𝟐 ариун цэврийн өрөөтэй
- Дулаан зогсоол тусдаа 𝟓𝟓.𝟎𝟎𝟎.𝟎𝟎𝟎

Мкв-ийн үнэ: 5.3сая нийт үнэ: 495сая",https://www.unegui.mn/adv/7907022_japan-town-d-3-oroo/,Паркет,1 тагттай,2008,Байгаа,Вакум,7,Бүргэд,92.74 м²,1,Лизинггүй,4,Ашиглалтад орсон,11.0,39.0,Хүннү,,,,,,Хан-Уул,Japan town,,550.0,92.74,5.930558550787147
309,309,36,United apartment 4 өрөө орон сууц 139.27м2,"710.28 сая ₮
үнэ тохирно",2024-03-31,09:56,8048208,,4 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1","
Хотын төвд, #United #apartment 139.27 м.кв тохилог 4 өрөө орон сууц худалдана.
Үнэ: 710,277,000/ 1мкв 5,100,000
Гараж үнэ: 45,000,000

- 12/ 8 давхарт
- 3 унтлага, зочны өрөө, 2 АЦӨ-тэй
- Харууц маш гоё/ 2 тагттай
- Eвроп стандартын дагуу хийгдсэн
- Чанартай материал ашигласан
- Хотын “АА” зэрэглэл, үнэ цэнэтэй бүсэд байрладаг
- Шинэ үе, Шинэ монгол, Амжилт кибер сургуулиудтай ойр
- 24 цагийн харуул хамгаалалттай
- 1ш гараж, агуулахтай
- 2015 онд ашиглалтад орсон
- Цөөн оршин суугчидтай",https://www.unegui.mn/adv/8048208_united-apartment-4-oroo-oron-suuts/,Паркет,1 тагттай,2015,Байгаа,Вакум,12,Бүргэд,139.27 м²,8,Банкны лизингтэй,4,Ашиглалтад орсон,11.0,37.0,Талбай,,,,,,Сүхбаатар,Хороо 1,1,710.28,139.27,5.100021540891793
310,310,37,Jardin residence тансаг зэрэглэлийн хотхонд 188.63мкв 4 өрөө,"1.1 Тэрбум ₮
үнэ тохирно",2024-03-31,09:56,7968500,,4 өрөө,"УБ — Хан-Уул, Зайсан","
”Jardin Residence” тансаг зэрэглэлийн хотхонд 188.63 мкв 4 өрөө худалдана
| Үнэ: 1,100,000,000 төг
- 6/2 давхарт байршилтай
- Байршил харууц сайтай
- 2 гараж тус бүр 50,000,000 нийт 100,000,000 төг
- Баруун болон зүүн харсан цонхтой
- 3 унтлага, 3 ариун цэврийн өрөөтэй
- Галтогооны тавилга, 6 цахилгаан хэрэгсэл, мастер хувцасны өрөө
- Нам гүм хамгийн гоё байршилтай
Байршил: Зайсан, Америк сургуулийн хажууд байршилтай",https://www.unegui.mn/adv/7968500_jardin-residence-tansag-zeregleliin-khotkhond-188-63-mkv-4-oroo-khudaldana/,Паркет,1 тагттай,2020,Байгаа,Вакум,6,Бүргэд,188.63 м²,2,Лизинггүй,5,Ашиглалтад орсон,11.0,38.0,Зайсан,,,,,,Хан-Уул,Зайсан,,1100.0,188.63,5.831522027249112
311,311,34,Жапан таун хотхонд 137.95 мкв 3 өрөө,"1.13 Тэрбум ₮
үнэ тохирно",2024-03-31,09:58,7935439,,3 өрөө,"УБ — Хан-Уул, Japan town","
📍ХУД, 15-р хороо, Жапан таун хотхонд 137.95 мкв Оффисын зориулалтаар ашиглаж байсан 3 өрөө орон сууц худалдана.

✨Үнэ: 1,130,000,000₮/ 1мкв-8.2сая/

Нэмэлт мэдээлэл:
▪️137.95 мкв | 1 давхарт
▪️Цонх- зүүн болон хойшоо
▪️Гадагшаа хаалга гаргах боломжтой
▪️Үйлчилгээ болон оффисоор ашиглах боломжтой
▪️Гэрчилгээ бэлэн
▪️Гаднаа террастай",https://www.unegui.mn/adv/7935439_zhapan-taun-khotkhond-137-95-mkv-offisyn-zoriulaltaar-ashiglazh-baisan/,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,137.95 м²,1,Банкны лизингтэй,5,Ашиглалтад орсон,11.0,35.0,Хүннү,,,,,,Хан-Уул,Japan town,,1130.0,137.95,8.19137368611816
312,312,35,"Time tower 3 uruu bair 85,5mkv",300 сая ₮,2024-03-31,09:58,8113463,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
Time tower хотхонд 85,5мкв 3 өрөө байр зарна",https://www.unegui.mn/adv/8113463_time-tower-3-uruu-bair-85-5mkv/,Паркет,2 тагттай,2019,Байхгүй,Вакум,15,Бүргэд,85.5 м²,10,Лизинггүй,4,Ашиглалтад орсон,11.0,36.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,300.0,85.5,3.508771929824561
313,313,33,Нисэх 58.92м2 2 өрөө орон сууц,2.59 сая ₮,2024-03-31,10:00,8158590,,2 өрөө,"УБ — Хан-Уул, Нисэх","
цоо шинэ нүүж ороход бэлэн, машин оролцуулж болно, цонх урагшаа зүүн харсан 3",https://www.unegui.mn/adv/8158590_nisekh-58-92m2-2-oroo-oron-suuts/,Паркет,1 тагттай,2024,Байгаа,Вакум,10,Бүргэд,58.92 м²,7,Лизинггүй,3,Ашиглалтад орсон,11.0,34.0,Нисэх,,,,,,Хан-Уул,Нисэх,,2.59,58.92,0.043957909029192124
314,314,32,Зайсан шинэ зуун билэг сургуулийн урд 48б байр 83м2 3 өрөө,"273 сая ₮
үнэ тохирно",2024-03-31,10:01,7851467,,3 өрөө,"УБ — Хан-Уул, Зайсан","
цонх баруун болон урагшаа
агаар маш сайтай",https://www.unegui.mn/adv/7851467_zaisan-shine-zuun-bileg-surguuliin-urd-48b-bair-83m2-3-oroo-oron-suuts/,Паркет,1 тагттай,2015,Байхгүй,Вакум,6,Бүргэд,83.34 м²,3,Банкны лизингтэй,5,Ашиглалтад орсон,11.0,33.0,Зайсан,,,,,,Хан-Уул,Зайсан,,273.0,83.34,3.2757379409647225
315,315,31,Яармаг дээдсийн өргөө хотхон 88м2 4 өрөө орон сууц,225 сая ₮,2024-03-31,10:03,7979910,,4 өрөө,"УБ — Хан-Уул, Яармаг","
шинэ байр цонх баруун 1 хойшоо 3",https://www.unegui.mn/adv/7979910_iaarmag-deedsiin-orgoo-khotkhon-88m2-4-oroo-oron-suuts/,Паркет,1 тагттай,2023,Байхгүй,Вакум,12,Бүргэд,88.21 м²,4,Банкны лизингтэй,4,Ашиглалтад орсон,11.0,32.0,Яармаг,,,,,,Хан-Уул,Яармаг,,225.0,88.21,2.5507312096134225
316,316,30,Encanto orange town-д 3 өрөө орон сууц,155 сая ₮,2024-03-31,10:04,8168450,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
16/15 давхарт
3 цонхтой урагшаа харсан
Засвар хийсэн
Граш тусдаа 25сая₮",https://www.unegui.mn/adv/8168450_encanto-orange-town-d-3-oroo-oron-suuts-khudaldana/,Паркет,Тагтгүй,2015,Байгаа,Вакум,16,Бүргэд,48.66 м²,15,Лизинггүй,3,Ашиглалтад орсон,11.0,31.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,155.0,48.66,3.185367858610769
317,317,29,"Дөлгөөн нуурт 2 өрөө байр 45,06м2",112 сая ₮,2024-03-31,10:05,8172071,,2 өрөө,"УБ — Сүхбаатар, Дөлгөөн нуур","
#Хотын_Төвөөс_2.5км
Бартерийн 2 өрөө байр Хямд худалдана
✅ 7сард Ашиглалтанд орно
✅ М2-Үнэ-2.500.000
✅ 45.06м2",https://www.unegui.mn/adv/8172071_2oroo-bair-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,45.06 м²,15,Лизинггүй,2,Ашиглалтад ороогүй,11.0,30.0,Дөлгөөн нуур,,,,,,Сүхбаатар,Дөлгөөн нуур,,112.0,45.06,2.4855747891699953
318,318,28,Зайсан 100м2 орон сууц 4 өрөө байр,"350 сая ₮
үнэ тохирно",2024-03-31,10:07,8166064,,4 өрөө,"УБ — Хан-Уул, Зайсан","
Нэмэлтээр ажилын өрөөө хийсэн
00 өрөө Угаалгын өрөө тусдаа
Aqara брендийн автоматжуулалт Дохиоллын системтэй
Өндөр таазтай \3 метр\
Улсын цэцэрлэг сургууль ойрхон
/ипотек хамрагдах боломжтой/",https://www.unegui.mn/adv/8166064_zaisan-100m2-oron-suuts/,Паркет,1 тагттай,2021,Байхгүй,Вакум,5,Бүргэд,100.0 м²,3,Лизинггүй,5,Ашиглалтад орсон,11.0,29.0,Зайсан,,,,,,Хан-Уул,Зайсан,,350.0,100.0,3.5
319,319,25,"Бзд, 13-р хороолол, натурын 91-р байранд 61,74м2 2 өрөө байр",185 сая ₮,2024-03-31,10:10,8163760,,2 өрөө,"УБ — Баянзүрх, 13-р хороолол","
📍БЗД, 13-р хороолол, Натурын 91-р байранд 61,74м2 саруулхан 2 өрөө байр худалдана.
#ҮНЭ: 185саяас


9/8давхарт
урагшаа болон баруун тийшээ харсан цонхтой",https://www.unegui.mn/adv/8163760_bzd-13-r-khoroolol-naturyn-91-r-bairand-61-74m2-saruulkhan-2-oroo-bair/,Паркет,1 тагттай,2011,Байхгүй,Вакум,9,Бүргэд,61.74 м²,8,Лизинггүй,3,Ашиглалтад орсон,11.0,26.0,13-р хороолол,,,,,,Баянзүрх,13-р хороолол,,185.0,61.74,2.9964366699060574
320,320,26,Худ хотын захиргаа баруун урд хүлэг резидэнс с блок 2 өрөө,2.3 сая ₮,2024-03-31,10:10,8172096,,2 өрөө,"УБ — Хан-Уул, Яармаг","
ашиглалтанд 4 улиралд орно",https://www.unegui.mn/adv/8172096_khud-khotyn-zakhirgaa-baruun-urd-khuleg-rezidens-s-blok-2-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,52.78 м²,9,Лизинггүй,3,Ашиглалтад ороогүй,11.0,27.0,Яармаг,,,,,,Хан-Уул,Яармаг,,2.3,52.78,0.04357711254262978
321,321,27,Худ king_tower хотхонд 4 өрөө байр,668 сая ₮,2024-03-31,10:10,8170587,,4 өрөө,"УБ — Хан-Уул, King Tower",,https://www.unegui.mn/adv/8170587_khud-king-tower-khotkhond-khamgiin-tsookhon-zagvaraar-gardag-voidtoi-4-oroo-bair/,Паркет,Тагтгүй,2016,Байгаа,Вакум,16,Бүргэд,167.0 м²,10,Лизинггүй,5,Ашиглалтад орсон,11.0,28.0,Маршал,,,,,,Хан-Уул,King Tower,,668.0,167.0,4.0
322,322,23,Олимп виллаж хотхонд 2 өрөө байр 42.77m2,1.3 сая ₮,2024-03-31,10:11,8164444,,2 өрөө,"УБ — Баянзүрх, Олимп хотхон","
Олимп виллаж хотхонд 2 өрөө байр хөлслүүлнэ.
- 13/12 давхарт
- Зүүн ба урагшаа харсан цонхтой
- тавилгагүй гал тогооны модон тавилгатай
Үнэ 1,300,000₮
Төлбөрийн нөхцөл 6 сараар 1 сарын барьцаатай. Багадаа 1 жилээр суулгана.",https://www.unegui.mn/adv/8164444_olimp-villazh-khotkhond-2-oroo-bair-kholsluulne/,Паркет,1 тагттай,2013,Байхгүй,Вакум,12,Бүргэд,42.77 м²,12,Лизинггүй,2,Ашиглалтад орсон,11.0,24.0,Олимп хотхон,,,,,,Баянзүрх,Олимп хотхон,,1.3,42.77,0.0303951367781155
323,323,24,"Худ, зайсан royal green villa хотхонд 4 өрөө",610 сая ₮,2024-03-31,10:11,8164804,,4 өрөө,"УБ — Хан-Уул, Зайсан","
🔵 ХУД, Зайсан Royal Green villa хотхонд
✅ 6/1 давхарт
✅ 160м2 , 2ш грашын хамт | 4 өрөө | гэрчилгээ бэлэн
✅ Урагшаа, хойш харсан цонх | вакум битүү тагттай
Байрны Үнэ: 610 сая
Дулаан зогсоол: 70сая /2дулаан зогсоол/",https://www.unegui.mn/adv/8164804_khud-zaisan-royal-green-villa-khotkhond/,Паркет,1 тагттай,2009,Байгаа,Вакум,6,Бүргэд,160.0 м²,1,Лизинггүй,5,Ашиглалтад орсон,11.0,25.0,Зайсан,,,,,,Хан-Уул,Зайсан,,610.0,160.0,3.8125
324,324,21,11-р хороололд 3-өрөө байр 60м2,"180 сая ₮
307.8 сая ₮",2024-03-31,10:17,7695814,,3 өрөө,"УБ — Сүхбаатар, 11-р хороолол","
📌СБД, 7-р хороо 11-р хороололд 2 өрөөг 3 болгож зассан орон сууц худалдана.

Үнэ: 180 сая

🗝️6/6 давхарт
🗝️34,5мкв (одоогийн 60м2)
🗝️Баруун харсан цонхтой
🗝️2001 онд ашиглалтанд орсон
🗝️Өвөлдөө дулаахан
🗝️Худалдаа үйлчилгээ, сургууль цэцэрлэг ойрхон
📌гал тогооны тавилга , үүдний шкаф үлдэнэ",https://www.unegui.mn/adv/7695814_ikh-naiad-ard-108mkv-3-oroo-khudaldana/,Паркет,1 тагттай,2001,Байхгүй,Вакум,6,Бүргэд,60.0 м²,6,Лизинггүй,4,Ашиглалтад орсон,11.0,22.0,11-р хороолол,,,,,,Сүхбаатар,11-р хороолол,,180.0,60.0,3.0
325,325,22,Зайсан peace village хотхон 84.2мкв 3 өрөө,"290 сая ₮
үнэ тохирно",2024-03-31,10:17,8131308,,3 өрөө,"УБ — Хан-Уул, Зайсан","
💎ЗАЙСАН PEACE VILLAGE хотхон 84.2мкв 3 өрөө худалдана.
Үнэ-290.000.000
🎁Граш хамт дагалдана
🎁Гал тогоо үүдний шкаб үлдэнэ
-7/6давхарт
-Мастер унтлагын өрөөтэй
-Зүүн харсан цонхнуудтай
-ГЭРЧИЛГЭЭ БЭЛЭН
✅Бүх өрөө тасалгаанд нар тусгал сайтай, шалнаасаа тааз хүртэл цэлгэр том цонхтой, шилэн вакум тагттай
✅Их хотын дуу чимээнээс зайтай
“PEACE VILLAGE” хотхон нь Зайсан толгойгоос зүүн тийш 200м-ын зайд орших төмөр бетон карказ хийцтэй",https://www.unegui.mn/adv/8131308_zaisan-peace-village-khotkhon-84-2mkv-3-oroo-khudaldana/,Паркет,1 тагттай,2019,Байгаа,Вакум,7,Бүргэд,84.2 м²,6,Банкны лизингтэй,3,Ашиглалтад орсон,11.0,23.0,Зайсан,,,,,,Хан-Уул,Зайсан,,290.0,84.2,3.4441805225653206
