,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
703,703,20,Яармагт 2 өрөө байр,"143 сая ₮
170 сая ₮",2024-03-28,14:31,8069662,,2 өрөө,"УБ — Хан-Уул, Яармаг",,https://www.unegui.mn/adv/8069662_iaarmagt-2-oroo-bairnuud-ipotekiin-zeeleer-khudalana/,Паркет,1 тагттай,2022,Байхгүй,Вакум,17,Бүргэд,51.58 м²,16,Банкны лизингтэй,2,Ашиглалтад орсон,10.0,21.0,Яармаг,,,,,,Хан-Уул,Яармаг,,143.0,51.58,2.772392400155099
704,704,19,Нисэх хүрээ хотхонд 2 өрөө орон сууц 64мкв,167 сая ₮,2024-03-28,14:32,8150268,,2 өрөө,"УБ — Хан-Уул, Нисэх","
Нисэх Хүрээ хотхон 64,32м.кв 2 өрөө орон сууц худалдана.

✅16/10 давхар
✅Зүүн болон баруун харсан 3 цонхтой
✅Харанхуй өрөөтэй
✅1 тагттай
✅2020 онд ашиглалтанд орсон

📍Нисэхийн тойргын баруун хойно.

Худалдах үнэ: 167сая",https://www.unegui.mn/adv/8150268_nisekh-khuree-khotkhond-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2020,Байгаа,Вакум,16,Төмөр,64.0 м²,10,Лизинггүй,3,Ашиглалтад орсон,10.0,20.0,Нисэх,,,,,,Хан-Уул,Нисэх,,167.0,64.0,2.609375
705,705,16,Romana residence-д 110.65мкв 3 өрөө орон сууц,"5 сая ₮
үнэ тохирно",2024-03-28,14:33,8097346,,3 өрөө,"УБ — Хан-Уул, Romana Residence","
📍Romana residence-д 3 өрөө орон сууц худалдана.

✅ 110.65мкв
✅ Цонх урагшаа харсан
✅ 18/4 давхарт
✅ 2 ариун цэврийн өрөөтэй
✅ 1 тагттай
✅ Таазны өндөр 3.2метр",https://www.unegui.mn/adv/8097346_romana-residence-d-110-65mkv-3-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2018,Байхгүй,Вакум,18,Төмөр,110.65 м²,4,Лизинггүй,4,Ашиглалтад орсон,10.0,17.0,Корпорейт,,,,,,Хан-Уул,Romana Residence,,5.0,110.65,0.04518752824220515
706,706,17,Han uul 19r horoolold 2uruu,175 сая ₮,2024-03-28,14:33,8164802,,2 өрөө,"УБ — Хан-Уул, 19-р хороолол","
#ХанУул 19хороолол 18р сургуулийн хажууд 2 өрөө байр зарна

🔸2012 онд ашиглалтанд орсон
️🔸️47.68мкв 2 өрөө
🔸Баруун харсан цонхтой
️🔸️ Үнэ 175сая
❗️ Зөвхөн бэлэн мөнгөнд",https://www.unegui.mn/adv/8164802_han-uul-19r-horoolold-2uruu/,Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,47.68 м²,5,Лизинггүй,2,Ашиглалтад орсон,10.0,18.0,19-р хороолол,,,,,,Хан-Уул,19-р хороолол,,175.0,47.68,3.670302013422819
707,707,18,"Худ, зайсан royal green villa хотхонд 4 өрөө",610 сая ₮,2024-03-28,14:33,8164804,,4 өрөө,"УБ — Хан-Уул, Зайсан","
🔵 ХУД, Зайсан Royal Green villa хотхонд
✅ 6/1 давхарт
✅ 160м2 , 2ш грашын хамт | 4 өрөө | гэрчилгээ бэлэн
✅ Урагшаа, хойш харсан цонх | вакум битүү тагттай
Байрны Үнэ: 610 сая
Дулаан зогсоол: 70сая /2дулаан зогсоол/",https://www.unegui.mn/adv/8164804_khud-zaisan-royal-green-villa-khotkhond/,Паркет,1 тагттай,2009,Байгаа,Вакум,6,Бүргэд,160.0 м²,1,Лизинггүй,5,Ашиглалтад орсон,10.0,19.0,Зайсан,,,,,,Хан-Уул,Зайсан,,610.0,160.0,3.8125
708,708,13,Зайсанд upper house luxury residence 3 өрөө,"770 сая ₮
үнэ тохирно",2024-03-28,14:34,8164810,,3 өрөө,"УБ — Хан-Уул, Зайсан","
Upper House, 110.5мкв 3 өрөө орон сууц худалдана.


9 давхарт
Зүүн харууцтай
2 а/ц өрөөтэй

Үнэ: 1мкв = 7сая | 770сая | гал тогоо, цахилгаан бараа багтсан",https://www.unegui.mn/adv/8164810_zaisand-upper-house-luxury-residence-3-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,15,Бүргэд,110.0 м²,9,Лизинггүй,4,Ашиглалтад орсон,10.0,14.0,Зайсан,,,,,,Хан-Уул,Зайсан,,770.0,110.0,7.0
709,709,14,Olimp village 2 өрөө байр,"3.75 сая ₮
үнэ тохирно",2024-03-28,14:34,8164756,,2 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
♦️Хотын төвөөс 1,5км
♦️Хороо болон өрхийн эмнэлэг хотхон дотроо
♦️12/9 давхарт
♦️Цэцэрлэгт хүрээлэнтэй ойр байрлалтай
♦️Автобусны буудал яг дэргэдээ
♦️Байрны талбайн хэмжээ 45,3м2
♦️Утаагүй цэвэр орчинтой
♦️БЗД 26-р хороо HomePlaza-гийн зүүн талд",https://www.unegui.mn/adv/8164756_olimp-village-2-oroo-bair-khiamd-zarna/,Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,45.3 м²,9,Банкны лизингтэй,2,Ашиглалтад орсон,10.0,15.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,3.75,45.3,0.08278145695364239
710,710,15,King tower 3 өрөө,3.9 сая ₮,2024-03-28,14:34,8164758,,3 өрөө,"УБ — Хан-Уул, King Tower","
Кинг таувер 127 байраны 3 давхарт 121мкв 3 өрөө орон сууцыг 456 сая₮д худалдана",https://www.unegui.mn/adv/8164758_king-tower-3-oroo-khudaldana/,Паркет,Тагтгүй,2019,Байхгүй,Вакум,16,Бүргэд,121.0 м²,3,Банкны лизингтэй,3,Ашиглалтад орсон,10.0,16.0,Маршал,,,,,,Хан-Уул,King Tower,,3.9,121.0,0.032231404958677684
711,711,12,Жуков поларис апартмент 57м2 2 өрөө,179 сая ₮,2024-03-28,14:35,8123054,,2 өрөө,"УБ — Баянзүрх, 15-р хороолол","
Жуков 2023 12 сард ашиглалтанд орсон Polaris apartment хотхонд 57.44 мквадрат 2 өрөө байр зарна.

- Бүрэн цутгамал

- М2 үнэ 3,100,000сая

- Баршил сайтай.

-Сургууль цэцэрлэгтэй ойр.

-Нийт үнэ: 178сая",https://www.unegui.mn/adv/8123054_zhukov-polaris-apartment-57m2-2-oroo/,Паркет,1 тагттай,2023,Байхгүй,Вакум,13,Бүргэд,57.44 м²,13,Лизинггүй,2,Ашиглалтад орсон,10.0,13.0,"Жуков, Офицер, Сансар",,,,,,Баянзүрх,15-р хороолол,,179.0,57.44,3.1162952646239557
712,712,10,Офицерт 2 өрөө байр,"110 сая ₮
үнэ тохирно",2024-03-28,14:37,8164796,,2 өрөө,"УБ — Баянзүрх, Офицер","
Офицерт урагшаа харсан дулаахан 2 өрөө байр зарна.12/6 давхарт",https://www.unegui.mn/adv/8164796_ofitsert-2-oroo-bair-zarna/,Паркет,1 тагттай,2010,Байхгүй,Вакум,12,Төмөр,38.0 м²,6,Лизинггүй,2,Ашиглалтад орсон,10.0,11.0,Офицер,,,,,,Баянзүрх,Офицер,,110.0,38.0,2.8947368421052633
713,713,11,River stone хотхонд 79.05 мкв 3 өрөө байр,275 сая ₮,2024-03-28,14:37,8109865,,3 өрөө,"УБ — Баянгол, Алтай хотхон",,https://www.unegui.mn/adv/8109865_river-stone-khotkhond-79-05-mkv-3-oroo-bair-khudaldana/,Паркет,1 тагттай,2015,Байгаа,Вакум,10,Төмөр,79.05 м²,5,Банкны лизингтэй,4,Ашиглалтад орсон,10.0,12.0,Алтай хотхон,,,,,,Баянгол,Алтай хотхон,,275.0,79.05,3.478810879190386
714,714,8,Жуков халдвартын дунд буянт од хотхонд 2 өрөө байр 53.37м2,175 сая ₮,2024-03-28,14:38,8099529,,2 өрөө,"УБ — Баянзүрх, 14-р хороолол",,https://www.unegui.mn/adv/8099529_zhukov-khaldvartyn-dund-buiant-od-khotkhond-2-oroo-bair-khudaldana/,Паркет,1 тагттай,2023,Байхгүй,Вакум,7,Төмөр,53.37 м²,7,Банкны лизингтэй,2,Ашиглалтад орсон,10.0,9.0,"Жуков, Халдварт, Өгөөмөр",,,,,,Баянзүрх,14-р хороолол,,175.0,53.37,3.278995690462807
715,715,9,Middle river-д 41м2 2 өрөө байр,120 сая ₮,2024-03-28,14:38,8017772,,2 өрөө,"УБ — Баянгол, Алтай хотхон",,https://www.unegui.mn/adv/8017772_altai-khotkhony-khoino-middle-river-d-shine-41-1mkv-2-oroo-zarna/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр,41.1 м²,6,Лизинггүй,3,Ашиглалтад орсон,10.0,10.0,Алтай хотхон,,,,,,Баянгол,Алтай хотхон,,120.0,41.1,2.9197080291970803
716,716,6,Шүншиг вилла 2 хотхонд пентхаус 3 өрөө,"358 сая ₮
үнэ тохирно",2024-03-28,14:39,7829429,,3 өрөө,"УБ — Хан-Уул, Яармаг","
Шүншиг вилла 2 хотхонд Пентхаус 3 өрөө мастер унтлагын өрөө, хүүхдийн өрөө, 2 ариун цэврийн өрөөтэй ( жакузатай бидэтэй ) , сайхан уужуухан террастай, маш дулаахан урагшаа харсан цонхтой өдөржин нарны гэрэл тусдаг, цэвэр агаартай, дуу чимээ багатай, давхартаа цөөн айлтай 96.79м2 байр хямд зарна.",https://www.unegui.mn/adv/7829429_shunshig-villa-2-khotkhond-pentkhaus-3-oroo-bair-zarna/,Паркет,1 тагттай,2021,Байхгүй,Вакум,3,Бүргэд,96.79 м²,1,Лизинггүй,5,Ашиглалтад орсон,10.0,7.0,Яармаг,,,,,,Хан-Уул,Яармаг,,358.0,96.79,3.6987292075627645
717,717,7,Хүннү 2222 3-ээлж 55.04 мкв 2 өрөө,343.48 сая ₮,2024-03-28,14:39,8164828,,2 өрөө,"УБ — Хан-Уул, Хүннү","
Хүннү 2222 3 - ээлж 55.04 мкв 2 өрөө орон сууц худалдана
Үнэ - 6.200.000 |мкв |
22 давхарт
хойшоо болон зүүн харсан",https://www.unegui.mn/adv/8164828_khunnu-2222-3-eelzh-55-04-mkv-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2023,Байхгүй,Вакум,23,Бүргэд,55.4 м²,22,Лизинггүй,2,Ашиглалтад орсон,10.0,8.0,Хүннү,,,,,,Хан-Уул,Хүннү,,343.48,55.4,6.2
718,718,4,Шүншиг вилла 3 хотхонд 3 өрөө орон сууц 94м2,3.95 сая ₮,2024-03-28,14:40,8138473,,3 өрөө,"УБ — Хан-Уул, Яармаг","
📍Шүншиг Вилла 3 хотхонд 3 өрөө орон сууц худалдана.

✅ 94.78 мкв / 3 өрөө / 2 ариун цэврийн өрөөтэй.
✅ 15/10 давхарт
✅ Баруун харсан цонхтой.
✅ Гал тогооны ком, хувцасны шүүгээнүүд дагалдана.
✅ Улсын комисс орсон.

Үнэ: 1мкв 3,950,000₮
/ нийт 374сая /

Төлбөрийн нөхцөл: Бэлэн",https://www.unegui.mn/adv/8138473_shunshig-villa-3-khotkhond-3-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,15,Төмөр,94.0 м²,10,Лизинггүй,3,Ашиглалтад орсон,10.0,5.0,Яармаг,,,,,,Хан-Уул,Яармаг,,3.95,94.0,0.042021276595744686
719,719,5,Яармаг арцат өргөө хотхонд 3 өрөө орон сууц 93м2,"2.5 сая ₮
үнэ тохирно",2024-03-28,14:40,7947095,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 4","
📍ХУД 4-р хороо арцатын ам.
Арцат өргөө хотхонд

✅ 93,5мкв 3 өрөө, мастер унтлаганы өрөөтэй.
✅ 2 ариун цэврийн өрөөтэй.
✅ 2 тагттай, баруун зүүн харсан цонхтой.
✅ 12/2 давхарт

Үнэ: 1мкв 2,5сая / нийт 233 сая /",https://www.unegui.mn/adv/7947095_iaarmag-artsat-orgoo-khotkhond-3-oroo-oron-suuts-khudaldana/,Паркет,2 тагттай,2024,Байхгүй,Вакум,12,Төмөр,93.0 м²,2,Лизинггүй,5,Ашиглалтад орсон,10.0,6.0,Яармаг,,,,,,Хан-Уул,Хороо 4,4,2.5,93.0,0.026881720430107527
720,720,2,Жуков буянт од хотхонд 2 өрөө,"164 сая ₮
үнэ тохирно",2024-03-28,14:43,7951162,,2 өрөө,"УБ — Баянзүрх, 14-р хороолол","
Жуков Буянт од хотхонд 53,37мкв 2 өрөө орон сууц худалдана. Гэрчилгээ Бэлэн",https://www.unegui.mn/adv/7951162_zhukov-buiant-od-khotkhond-2-oroo/,Паркет,1 тагттай,2023,Байхгүй,Вакум,7,Бүргэд,53.37 м²,3,Банкны лизингтэй,3,Ашиглалтад орсон,10.0,3.0,"Жуков, Халдварт, Өгөөмөр",,,,,,Баянзүрх,14-р хороолол,,164.0,53.37,3.0728873899194307
721,721,0,Баянбүрд шинэчлэл хороололд 62.7мкв 2 өрөө байр,166 сая ₮,2024-03-28,14:44,8164835,,2 өрөө,"УБ — Чингэлтэй, Баянбүрд","
📍Баянбүрд 39-р сургуулийн хажууд 62.7мкв 2 өрөө байраа зах зээлийн үнээс хямд яаралтай зарна аа‼️‼️

✔️9/3 давхарт
✔️Зүүн 1, баруун урагшаа харсан 3 цонхтой
✔️Хаалганы ухаалаг цоож үлдэнэ",https://www.unegui.mn/adv/8164835_baianburd-shinechlel-khoroolold-62-7mkv-2-oroo-bair/,Паркет,1 тагттай,2023,Байхгүй,Вакум,9,Бүргэд,62.7 м²,3,Банкны лизингтэй,4,Ашиглалтад орсон,10.0,1.0,Баянбүрд,,,,,,Чингэлтэй,Баянбүрд,,166.0,62.7,2.647527910685805
722,722,1,Амгаланд 2 өрөө байр 30м2,"120 сая ₮
үнэ тохирно",2024-03-28,14:44,8164823,,2 өрөө,"УБ — Баянзүрх, Ботаник","
БЗД, 8-р хороо, Ботаникийн автобусны буудлын хойно ус 15 гудамж хуучны 5 давхар угсармал байрны 4 давхарт /хуучнаар 30мкв/ 2 өрөө орон сууц худалдана.
- 5дав/ 4давхарт
- баруун харсан 3-н цонхтой
- 301,32-р цэцэрлэг
- 27,92-р сургуулиудтай ойрхон
- Дотоод хэргийн их сургуультай ойрхон
- хороо өрхийн эмнэлэг зүүн талд ойрхон
- Автобусны буудал
- Үйлчилгээний төвүүдтэй ойрхон",https://www.unegui.mn/adv/8164823_amgaland-bair-zarna/,Паркет,1 тагттай,2002,Байхгүй,Вакум,5,Бүргэд,30.0 м²,4,Банкны лизингтэй,2,Ашиглалтад орсон,10.0,2.0,,,,,,,Баянзүрх,Ботаник,,120.0,30.0,4.0
723,723,59,Элезабет хотхонд 87.62 мкв 3 өрөө,"315 сая ₮
үнэ тохирно",2024-03-28,14:49,8157271,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
БЗД 26 хороо Элизабет хотхонд дуплекс загварын 3 өрөө байр худалдана.

- 87.62 мкв 3 өрөө

- Үнэ мкв 3.6 сая. Нийт 315 сая₮

- 16/3 4 давхарт зүүн харсан 3 цонхтой

- Гоо сайхны чиглэлээр ажиллаж байсан. Айл амьдраагүй. Маш цэвэрхэн. Засвар хийх шаардлагагүй. Гал тогооны тавилга хувцасны шкаф үлдэнэ. Дээд давхар бүрэн дрож үлдэнэ. 2 ариун цэврийн өрөөтэй. Зах зээлийн доод үнэ мкв 3.8 саятай байгаа. Яаралтай учраас мкв 3 600 000₮ зарна.",https://www.unegui.mn/adv/8157271_elezabet-khotkhond-87-62-mkv-3-oroo/,Паркет,1 тагттай,2019,Байгаа,Вакум,12,Бүргэд,87.62 м²,3,Лизинггүй,3,Ашиглалтад орсон,9.0,60.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,315.0,87.62,3.595069618808491
724,724,56,Ханбогд хотхонд 55.80м2 2 өрөө орон сууц,2.6 сая ₮,2024-03-28,14:50,8078353,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 4","
📍Ханбогд хороололд 2 өрөө байр худалдана. 


▪️55.80 мкв 

▪️16/8 давхарт

▪️Мкв доод үнэ: 2.600.000 аас ярина😉

▪️Зүүн болон урагшаа харсан цонхнуудтай 

▪️Гэрчилгээ бэлэн 




Байршил: ХУД Яармаг Ханбогд хотхон",https://www.unegui.mn/adv/8078353_khanbogd-khotkhond-55-80m2-2-oroo-oron-suuts/,Паркет,1 тагттай,2019,Байхгүй,Вакум,9,Бүргэд,55.8 м²,8,Лизинггүй,2,Ашиглалтад орсон,9.0,57.0,Яармаг,,,,,,Хан-Уул,Хороо 4,4,2.6,55.8,0.04659498207885305
725,725,57,"Худ, 19-р хороо, дөл хотхоны баруун талд 45мкв 2 өрөө","149 сая ₮
үнэ тохирно",2024-03-28,14:50,8143451,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 19","
📍 ХУД, 19-р хороо, Дөл хотхоны баруун талд 45мкв 2 өрөө худалдана.

💰Үнэ : 149 сая₮

💎 2013 он
💎 9/2 давхарт
💎 Зүүн харсан 2 цонх, 1 тагт

🎁: Гал тогооны тавилга, шкаб
🎁🎁: Байртай холбоотой зээлийн ЗӨВӨЛГӨӨ мэдээлэл өгч банкинд холбож өгнө.",https://www.unegui.mn/adv/8143451_khud-19-r-khoroo-dol-khotkhony-baruun-tald-45mkv-2-oroo/,Паркет,1 тагттай,2013,Байхгүй,Вакум,9,Бүргэд,45.0 м²,2,Лизинггүй,2,Ашиглалтад орсон,9.0,58.0,,,,,,,Хан-Уул,Хороо 19,19,149.0,45.0,3.311111111111111
726,726,58,Сэзис-ийн зүүн хойно 58 мкв 2 өрөө,"4 сая ₮
үнэ тохирно",2024-03-28,14:50,8140597,,2 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 1","
🎯СЭЗИС-ийн зүүн хойно 58.17 мкв 2 өрөө орон сууц худалдана.

✅ Их дээд сургууль, цэцэрлэг, үйлчилгээний төв, захтай ойрхон
✅58.17 мкв талбайтай, саруулхан том өрөөтэй.
✅2015 онд ашиглалтанд орсон.
✅Баруун харсан 2 цонх, хойшоо харсан 1 цонхтой.
✅Өвөлдөө маш дулаан, ус, дулаан сайн.
✅ 10/11 давхарт

⛳️ Байршил: БЗД, 1-р хороо, ХААЯамны хойно
Үнэ: мкв нь 4'000'000. Нийт үнэ: 232'680'000

Гал тогооны тавилга болон үүдний өрөөний шкаф үлдэнэ.",https://www.unegui.mn/adv/8140597_sezis-iin-zuun-khoino-58-mkv-2-oroo/,Паркет,1 тагттай,2015,Байхгүй,Вакум,11,Бүргэд,58.17 м²,10,Банкны лизингтэй,4,Ашиглалтад орсон,9.0,59.0,СЭЗИС,,,,,,Баянзүрх,Хороо 1,1,4.0,58.17,0.06876396768093519
727,727,54,"Зүүн 4 зам, jobi 72-т 77мкв 2 өрөө орон сууц","3.1 сая ₮
үнэ тохирно",2024-03-28,14:51,7987294,,2 өрөө,"УБ — Баянзүрх, Зүүн 4 зам","
Зүүн 4 зам, Jobi 72 center-т 77,02 мкв 2 өрөө орон сууц худалдана.

💰 Үнэ: 238,700,000 төгрөг /мкв: 3’100’000/
Гражын үнэ: тусдаа 35 сая төгрөг
тусад нь зарж болно.

✅ Цагаан сараар олуулаа цуглардаг айлд тохиромжтой, цэлгэр зочны өрөөтэй.
✅Гэрчилгээ бэлэн
✅ Урагш харсан 2 цонх, 1 том урт тагттай.
✅ Нар маш сайн үзнэ, өвөлдөө маш дулаахан
✅ Хороо, өрхийн эмнэлэгтэйгээ ойрхон
✅ Дулаан зогсоолтой, гадна зогсоол сайн
✅ Сургууль, цэцэрлэгтэй ойр байршилтай (33, 97, орос 14, плеханов)
✅ Номин Супермаркеттай ойрхон.


⛳️ Жуковын автобусны буудлын хойно төв зам дагуу
🎁 Гал тогооны тавилга, хананд суурилсан шкаф үлдэнэ.",https://www.unegui.mn/adv/7987294_jobi-72-t-77mkv-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2011,Байгаа,Вакум,12,Бүргэд,77.02 м²,11,Лизинггүй,2,Ашиглалтад орсон,9.0,55.0,Зүүн 4 зам,,,,,,Баянзүрх,Зүүн 4 зам,,3.1,77.02,0.0402492858997663
728,728,55,Mandala town 83мкв 3 өрөө,"5.2 сая ₮
үнэ тохирно",2024-03-28,14:51,8143814,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
БЗД, 26-р хороо, ҮЦХ-ийн чанд арп Мандала таун хотхонд 3 өрөө орон сууц худалдана.

• 83.09 м.кв
• 15/9 давхарт
• 2 ариун цэврийн өрөө
• Баруун-3 цонх, зүүн-1 цонх
• 1 тагттай
• Гэрчилгээ бэлэн

Үнэ: мкв нь 5,2 сая | нийт 432,068,000 төг
Бэлэн болон банкны зээл",https://www.unegui.mn/adv/8143814_mandala-town-83mkv-3-oroo/,Паркет,1 тагттай,2019,Байхгүй,Вакум,15,Бүргэд,83.09 м²,9,Банкны лизингтэй,4,Ашиглалтад орсон,9.0,56.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,5.2,83.09,0.06258274160548802
729,729,52,Офицер хотхонд 2 өрөө,"128 сая ₮
үнэ тохирно",2024-03-28,14:52,8164861,,2 өрөө,"УБ — Баянзүрх, Офицер","
БЗД #Офицерт_2өрөө_байр зарна
* 45мкв
* 12/7 давхарт
* Баруун харсан 2 цонхтой
* Маш дулаахан

* Засвар хийх шаардлага байхгүй
* Улсын сургууль цэцэрлэг ойрхон
* Улсын 53-р сургуулийн харъяа
* Улсын цэцэрлэг яг хажуудаа
Үнэ: 128 сая",https://www.unegui.mn/adv/8164861_ofitser-khotkhond-2-oroo-iaaraltai/,Паркет,1 тагттай,2017,Байхгүй,Вакум,12,Бүргэд,45.0 м²,7,Лизинггүй,2,Ашиглалтад ороогүй,9.0,53.0,Офицер,,,,,,Баянзүрх,Офицер,,128.0,45.0,2.8444444444444446
730,730,53,Нисэхэд 2 өрөө,85 сая ₮,2024-03-28,14:52,8164871,,2 өрөө,"УБ — Хан-Уул, Нисэх","
📍Нисэхэд 1 өрөө байрны үнээр 2 өрөө байр зарна.
Үнэ:85 сая

✅41.14м2
✅9/5 давхар
✅Зүүн харсан 3 цонхтой
✅2 тагттай
➕
🎁Гал тогооны тавилга, үүдний шкафтай",https://www.unegui.mn/adv/8164871_nisekhed-2-oroo/,Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Төмөр,41.14 м²,5,Банкны лизингтэй,3,Ашиглалтад орсон,9.0,54.0,Нисэх,,,,,,Хан-Уул,Нисэх,,85.0,41.14,2.0661157024793386
731,731,51,3 oroo bair,"2.3 сая ₮
үнэ тохирно",2024-03-28,14:53,6416235,,3 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
СХД 1-р хороололд, Цамбагаравын хойно Залуус 10-р байранд 78мкв 3 өрөө
саруулхан сайхан том байр худалдана.

✔️Ирээдүй цогцолбор 36, 80, 81, 86-р сургуулиуд, улсын 99, 105, 106-р цэцэрлэгүүдийн хажууд байрлалтай

✔️Өрх, хороо, цагдаа болон эрүүл мэндийн 14-р төв, автобусны буудал бусад дэлгүүр үйлчилгээтэйгээ маш ойрхон

✔️Зүүн харсан 3-н цонхтой ба дуу чимээгүй нам гүм харууц гоё",https://www.unegui.mn/adv/6416235_3-oroo-bair-zarna/,Паркет,1 тагттай,2010,Байхгүй,Вакум,7,Бүргэд,78.0 м²,5,Банкны лизингтэй,4,Ашиглалтад орсон,9.0,52.0,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,2.3,78.0,0.029487179487179487
732,732,50,Рапидад 1 өрөө орон сууц,132 сая ₮,2024-03-28,14:55,8164840,,1 өрөө,"УБ — Хан-Уул, Хурд","
ХУД 15-р хороо, цэнгэлдэх хүрээлэнгийн хажууд Рапид харш хороололд 1 өрөө орон сууц худалдана.",https://www.unegui.mn/adv/8164840_rapidad-1-oroo-oron-suuts/,Паркет,Тагтгүй,2010,Байхгүй,Вакум,9,Бүргэд,30.24 м²,5,Лизинггүй,2,Ашиглалтад орсон,9.0,51.0,Цэнгэлдэх,,,,,,Хан-Уул,Хурд,,132.0,30.24,4.365079365079366
733,733,49,Garden city 4 өрөө байр,373 сая ₮,2024-03-28,14:56,8164816,,4 өрөө,"УБ — Хан-Уул, Яармаг","
ХУД, Шинэ хотын захиргааны урд талд 84м2 4 өрөө байр хямд худалдана",https://www.unegui.mn/adv/8164816_garden-city-4-oroo-bair/,Ламинат,2 тагттай,2021,Байхгүй,Вакум,4,Бүргэд,83.0 м²,3,Лизинггүй,5,Ашиглалтад орсон,9.0,50.0,Яармаг,,,,,,Хан-Уул,Яармаг,,373.0,83.0,4.493975903614458
734,734,47,"Худ, рапид хороололд 114м², 3 өрөө орон сууц",365.28 сая ₮,2024-03-28,14:57,8140890,,3 өрөө,"УБ — Хан-Уул, Хурд","
ХУД, Рапид хороололд 114.15м², 3 өрөө орон сууц худалдана.

114,15м² | 3 өрөө | 12/2 давхар

✨ Үнэ: 365.3 сая ₮/1мкв-3.2/

Нэмэлт мэдээлэл:
▪️Цонх-баруун, зүүн, 2 тагттай
▪️2 ариун цэврийн өрөөтэй
▪️Давхартаа 4 айлтай",https://www.unegui.mn/adv/8140890_khud-rapid-khoroolold-114m2-3-oroo-oron-suuts-khudaldana/,Паркет,2 тагттай,2014,Байхгүй,Вакум,12,Төмөр,114.15 м²,3,Лизинггүй,5,Ашиглалтад орсон,9.0,48.0,Цэнгэлдэх,,,,,,Хан-Уул,Хурд,,365.28,114.15,3.1999999999999997
735,735,48,Зайсанд 2 өрөө байр тавилгатай,"260 сая ₮
үнэ тохирно",2024-03-28,14:57,8090051,,2 өрөө,"УБ — Хан-Уул, Зайсан","
Астра вилла хотхонд Маш цэвэрхэн дулаахан,өдөртөө нарны тусгал сайтай 2өрөө байр бүрэн тавилгатай нь зарна",https://www.unegui.mn/adv/8090051_zaisand-2-oroo-bair-tavilgatai-n-zarna-une-260saia/,Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,60.75 м²,8,Лизинггүй,2,Ашиглалтад орсон,9.0,49.0,Зайсан,,,,,,Хан-Уул,Зайсан,,260.0,60.75,4.279835390946502
736,736,46,Нисэхт 41.14мкв 2 өрөө,85 сая ₮,2024-03-28,14:59,8164858,,2 өрөө,"УБ — Хан-Уул, Нисэх","
📍Нисэхэд 1 өрөө байрны үнээр 2 өрөө байр зарна.

✅41.14м2
✅2012 онд ашиглалтанд орсон
✅9/5 давхар
✅Зүүн харсан 3 цонхтой
✅2 тагттай
➕
🎁Гал тогооны тавилга, үүдний шкафтай",https://www.unegui.mn/adv/8164858_nisekht-41-14mkv-2-oroo/,Паркет,2 тагттай,2012,Байхгүй,Вакум,9,Бүргэд,41.14 м²,5,Лизинггүй,3,Ашиглалтад орсон,9.0,47.0,Нисэх,,,,,,Хан-Уул,Нисэх,,85.0,41.14,2.0661157024793386
